"","county","cluster_id","surv_year","month","species","n_traps","total_pools","positive_pools","total_mos_tested","WNV_MIR"
"41","Butte",10003,2019,6,"Cx tarsalis",1,1,0,50,0
"42","Butte",10003,2019,7,"Cx tarsalis",1,4,1,200,5
"43","Butte",10003,2019,9,"Cx tarsalis",1,2,0,100,0
"44","Butte",10003,2020,6,"Cx tarsalis",1,4,0,200,0
"45","Butte",10003,2020,7,"Cx tarsalis",1,4,2,200,10
"46","Butte",10003,2020,8,"Cx tarsalis",1,3,1,150,6.66666666666667
"47","Butte",10003,2020,9,"Cx tarsalis",1,2,1,100,10
"48","Butte",10003,2020,10,"Cx tarsalis",1,3,0,147,0
"49","Butte",10003,2021,5,"Cx tarsalis",1,1,0,40,0
"50","Butte",10003,2021,6,"Cx tarsalis",1,3,0,150,0
"51","Butte",10003,2021,7,"Cx tarsalis",1,3,0,150,0
"52","Butte",10003,2021,8,"Cx tarsalis",1,1,1,50,20
"53","Butte",10003,2021,9,"Cx tarsalis",1,4,0,200,0
"54","Butte",10003,2022,5,"Cx tarsalis",1,1,0,20,0
"55","Butte",10003,2022,6,"Cx tarsalis",1,1,0,50,0
"56","Butte",10003,2022,7,"Cx tarsalis",1,5,0,250,0
"57","Butte",10003,2022,8,"Cx tarsalis",1,3,0,150,0
"58","Butte",10003,2022,9,"Cx tarsalis",1,2,0,100,0
"59","Butte",10003,2023,5,"Cx tarsalis",1,4,0,172,0
"60","Butte",10003,2023,6,"Cx tarsalis",1,4,0,200,0
"61","Butte",10003,2023,7,"Cx tarsalis",1,8,1,400,2.5
"62","Butte",10003,2023,8,"Cx tarsalis",1,1,1,49,20.4081632653061
"63","Butte",10003,2023,9,"Cx tarsalis",1,1,0,50,0
"64","Butte",10004,2011,9,"Cx tarsalis",1,1,0,50,0
"65","Butte",10004,2012,8,"Cx tarsalis",1,7,6,350,17.1428571428571
"66","Butte",10004,2012,10,"Cx tarsalis",1,5,0,250,0
"67","Butte",10004,2013,8,"Cx tarsalis",1,3,0,150,0
"68","Butte",10004,2013,9,"Cx tarsalis",1,4,0,200,0
"69","Butte",10004,2015,8,"Cx tarsalis",1,3,0,150,0
"70","Butte",10004,2015,10,"Cx tarsalis",1,3,0,150,0
"71","Butte",10004,2016,10,"Cx tarsalis",1,5,0,250,0
"72","Butte",10004,2017,7,"Cx tarsalis",1,4,0,200,0
"73","Butte",10004,2017,9,"Cx tarsalis",1,4,0,200,0
"74","Butte",10004,2017,10,"Cx tarsalis",1,1,0,32,0
"75","Butte",10004,2018,6,"Cx tarsalis",1,4,0,200,0
"76","Butte",10004,2018,8,"Cx tarsalis",1,1,0,36,0
"77","Butte",10004,2018,9,"Cx tarsalis",1,3,0,139,0
"78","Butte",10004,2019,8,"Cx tarsalis",1,2,1,100,10
"79","Butte",10004,2019,9,"Cx tarsalis",1,1,0,50,0
"80","Butte",10004,2019,10,"Cx tarsalis",1,7,0,350,0
"81","Butte",10004,2020,8,"Cx tarsalis",1,5,0,250,0
"82","Butte",10004,2020,9,"Cx tarsalis",1,4,0,200,0
"83","Butte",10004,2020,10,"Cx tarsalis",1,2,0,100,0
"84","Butte",10004,2021,7,"Cx tarsalis",1,4,0,200,0
"85","Butte",10004,2021,8,"Cx tarsalis",1,4,3,200,15
"86","Butte",10004,2021,9,"Cx tarsalis",1,5,0,250,0
"87","Butte",10004,2022,6,"Cx tarsalis",1,1,0,50,0
"88","Butte",10004,2022,8,"Cx tarsalis",1,1,1,50,20
"89","Butte",10004,2022,9,"Cx tarsalis",1,4,1,200,5
"90","Butte",10004,2022,10,"Cx tarsalis",1,2,0,100,0
"91","Butte",10004,2023,5,"Cx tarsalis",1,1,0,14,0
"92","Butte",10004,2023,6,"Cx tarsalis",1,3,0,125,0
"93","Butte",10004,2023,7,"Cx tarsalis",1,1,1,50,20
"94","Butte",10004,2023,8,"Cx tarsalis",1,7,4,350,11.4285714285714
"95","Butte",10004,2023,9,"Cx tarsalis",1,1,0,50,0
"96","Butte",10004,2023,10,"Cx tarsalis",1,4,0,200,0
"97","Butte",10005,2011,9,"Cx tarsalis",1,1,0,50,0
"98","Butte",10005,2016,6,"Cx tarsalis",1,3,0,150,0
"99","Butte",10005,2016,7,"Cx tarsalis",1,3,0,150,0
"100","Butte",10005,2016,9,"Cx tarsalis",1,3,0,150,0
"101","Butte",10005,2016,10,"Cx tarsalis",1,1,0,25,0
"102","Butte",10005,2017,8,"Cx tarsalis",1,4,2,200,10
"103","Butte",10005,2017,10,"Cx tarsalis",1,1,0,26,0
"104","Butte",10005,2018,6,"Cx tarsalis",1,4,0,200,0
"105","Butte",10005,2018,8,"Cx tarsalis",1,5,1,250,4
"106","Butte",10005,2019,7,"Cx tarsalis",1,4,0,200,0
"107","Butte",10005,2019,8,"Cx tarsalis",1,4,2,200,10
"108","Butte",10005,2019,9,"Cx tarsalis",1,3,0,150,0
"109","Butte",10005,2020,6,"Cx tarsalis",1,4,0,200,0
"110","Butte",10005,2020,10,"Cx tarsalis",1,4,0,200,0
"111","Butte",10006,2010,9,"Cx tarsalis",1,1,0,22,0
"112","Butte",10006,2011,9,"Cx tarsalis",1,5,0,225,0
"113","Butte",10006,2012,7,"Cx tarsalis",1,6,0,290,0
"114","Butte",10006,2012,8,"Cx tarsalis",1,3,2,150,13.3333333333333
"115","Butte",10006,2013,8,"Cx tarsalis",1,2,0,100,0
"116","Butte",10006,2014,6,"Cx tarsalis",1,2,0,93,0
"117","Butte",10006,2014,7,"Cx tarsalis",1,4,3,200,15
"118","Butte",10006,2014,8,"Cx tarsalis",1,2,0,80,0
"119","Butte",10006,2014,10,"Cx tarsalis",1,1,0,50,0
"120","Butte",10006,2015,6,"Cx tarsalis",1,1,0,43,0
"121","Butte",10006,2015,7,"Cx tarsalis",1,8,5,400,12.5
"122","Butte",10006,2016,6,"Cx tarsalis",1,4,0,200,0
"123","Butte",10006,2016,7,"Cx tarsalis",1,3,2,150,13.3333333333333
"124","Butte",10006,2016,8,"Cx tarsalis",1,1,0,25,0
"125","Butte",10006,2016,9,"Cx tarsalis",1,1,0,50,0
"126","Butte",10006,2017,8,"Cx tarsalis",1,4,0,200,0
"127","Butte",10006,2017,9,"Cx tarsalis",1,1,0,50,0
"128","Butte",10006,2018,7,"Cx tarsalis",1,4,0,200,0
"129","Butte",10006,2019,9,"Cx tarsalis",1,2,0,71,0
"130","Butte",10006,2020,6,"Cx tarsalis",1,8,0,400,0
"131","Butte",10006,2020,7,"Cx tarsalis",1,4,0,200,0
"132","Butte",10006,2021,7,"Cx tarsalis",1,3,1,150,6.66666666666667
"133","Butte",10006,2021,8,"Cx tarsalis",1,1,0,19,0
"134","Butte",10006,2021,9,"Cx tarsalis",1,2,0,30,0
"135","Butte",10006,2022,5,"Cx tarsalis",1,1,0,27,0
"136","Butte",10006,2022,6,"Cx tarsalis",1,4,0,200,0
"137","Butte",10006,2022,7,"Cx tarsalis",1,4,0,200,0
"138","Butte",10006,2022,8,"Cx tarsalis",1,1,0,50,0
"139","Butte",10006,2022,9,"Cx tarsalis",1,1,0,11,0
"140","Butte",10006,2023,6,"Cx tarsalis",1,6,0,262,0
"141","Butte",10006,2023,7,"Cx tarsalis",1,3,0,150,0
"142","Butte",10007,2010,9,"Cx tarsalis",1,1,1,50,20
"143","Butte",10007,2011,9,"Cx tarsalis",1,4,1,200,5
"144","Butte",10007,2011,10,"Cx tarsalis",1,1,0,50,0
"145","Butte",10007,2012,7,"Cx tarsalis",1,3,0,150,0
"146","Butte",10007,2013,8,"Cx tarsalis",1,5,2,250,8
"147","Butte",10007,2013,10,"Cx tarsalis",1,1,0,45,0
"148","Butte",10007,2014,7,"Cx tarsalis",1,5,5,250,20
"149","Butte",10007,2014,10,"Cx tarsalis",1,3,0,150,0
"150","Butte",10007,2015,6,"Cx tarsalis",1,8,0,400,0
"151","Butte",10007,2015,7,"Cx tarsalis",1,5,3,250,12
"152","Butte",10007,2015,8,"Cx tarsalis",1,1,1,50,20
"153","Butte",10007,2015,9,"Cx tarsalis",1,4,0,200,0
"154","Butte",10007,2016,6,"Cx tarsalis",1,2,0,72,0
"155","Butte",10007,2016,7,"Cx tarsalis",1,3,1,150,6.66666666666667
"156","Butte",10007,2016,8,"Cx tarsalis",1,7,2,350,5.71428571428571
"157","Butte",10007,2016,9,"Cx tarsalis",1,2,0,100,0
"158","Butte",10007,2016,10,"Cx tarsalis",1,1,0,26,0
"159","Butte",10007,2017,6,"Cx tarsalis",1,3,0,125,0
"160","Butte",10007,2017,7,"Cx tarsalis",1,7,0,350,0
"161","Butte",10007,2017,8,"Cx tarsalis",1,4,0,200,0
"162","Butte",10007,2017,9,"Cx tarsalis",1,4,0,200,0
"163","Butte",10007,2018,5,"Cx tarsalis",1,2,0,74,0
"164","Butte",10007,2018,7,"Cx tarsalis",1,5,2,250,8
"165","Butte",10007,2018,8,"Cx tarsalis",1,3,0,150,0
"166","Butte",10007,2018,9,"Cx tarsalis",1,2,0,100,0
"167","Butte",10007,2018,10,"Cx tarsalis",1,1,0,17,0
"168","Butte",10007,2019,6,"Cx tarsalis",1,1,0,28,0
"169","Butte",10007,2019,7,"Cx tarsalis",1,8,2,400,5
"170","Butte",10007,2019,9,"Cx tarsalis",1,1,0,50,0
"171","Butte",10007,2020,6,"Cx tarsalis",1,4,0,200,0
"172","Butte",10007,2020,7,"Cx tarsalis",1,8,0,400,0
"173","Butte",10007,2020,8,"Cx tarsalis",1,2,1,92,10.8695652173913
"174","Butte",10007,2020,9,"Cx tarsalis",1,6,0,300,0
"175","Butte",10007,2021,7,"Cx tarsalis",1,4,2,200,10
"176","Butte",10007,2021,8,"Cx tarsalis",1,5,3,250,12
"177","Butte",10007,2021,9,"Cx tarsalis",1,2,0,100,0
"178","Butte",10007,2022,5,"Cx tarsalis",1,1,0,41,0
"179","Butte",10008,2004,8,"Cx tarsalis",1,1,0,10,0
"180","Butte",10008,2005,9,"Cx tarsalis",1,1,0,25,0
"181","Butte",10008,2008,7,"Cx tarsalis",1,3,0,145,0
"182","Butte",10008,2009,6,"Cx tarsalis",2,2,0,80,0
"183","Butte",10008,2010,7,"Cx tarsalis",1,2,0,100,0
"184","Butte",10008,2010,9,"Cx tarsalis",1,2,0,100,0
"185","Butte",10008,2011,9,"Cx tarsalis",1,1,0,50,0
"186","Butte",10008,2012,9,"Cx tarsalis",1,1,0,38,0
"187","Butte",10008,2013,8,"Cx tarsalis",2,4,1,200,5
"188","Butte",10008,2013,9,"Cx tarsalis",2,2,0,100,0
"189","Butte",10008,2013,10,"Cx tarsalis",1,1,0,14,0
"190","Butte",10008,2015,8,"Cx tarsalis",1,4,1,200,5
"191","Butte",10008,2015,9,"Cx tarsalis",1,1,0,26,0
"192","Butte",10008,2016,6,"Cx tarsalis",1,4,0,200,0
"193","Butte",10008,2016,7,"Cx tarsalis",1,3,1,150,6.66666666666667
"194","Butte",10008,2016,8,"Cx tarsalis",2,3,1,122,8.19672131147541
"195","Butte",10008,2016,9,"Cx tarsalis",1,2,0,100,0
"196","Butte",10008,2016,10,"Cx tarsalis",1,1,0,42,0
"197","Butte",10008,2017,6,"Cx tarsalis",1,7,0,330,0
"198","Butte",10008,2017,7,"Cx tarsalis",1,4,1,200,5
"199","Butte",10008,2017,8,"Cx tarsalis",2,9,2,450,4.44444444444444
"200","Butte",10008,2017,9,"Cx tarsalis",2,4,0,159,0
"201","Butte",10008,2018,6,"Cx tarsalis",1,5,0,250,0
"202","Butte",10008,2018,7,"Cx tarsalis",2,7,2,350,5.71428571428571
"203","Butte",10008,2018,8,"Cx tarsalis",1,1,0,22,0
"204","Butte",10008,2018,9,"Cx tarsalis",2,2,0,59,0
"205","Butte",10008,2019,6,"Cx tarsalis",2,10,0,500,0
"206","Butte",10008,2019,7,"Cx tarsalis",1,5,0,250,0
"207","Butte",10008,2019,8,"Cx tarsalis",2,7,3,350,8.57142857142857
"208","Butte",10008,2019,9,"Cx tarsalis",1,1,0,50,0
"209","Butte",10008,2020,5,"Cx tarsalis",1,1,0,16,0
"210","Butte",10008,2020,6,"Cx tarsalis",1,4,0,200,0
"211","Butte",10008,2020,7,"Cx tarsalis",1,4,0,200,0
"212","Butte",10008,2020,8,"Cx tarsalis",2,7,0,296,0
"213","Butte",10008,2020,9,"Cx tarsalis",1,2,1,80,12.5
"214","Butte",10008,2021,7,"Cx tarsalis",1,2,1,94,10.6382978723404
"215","Butte",10008,2021,8,"Cx tarsalis",1,2,1,82,12.1951219512195
"216","Butte",10008,2021,9,"Cx tarsalis",1,1,0,29,0
"217","Butte",10008,2022,6,"Cx tarsalis",1,5,0,218,0
"218","Butte",10008,2022,7,"Cx tarsalis",1,4,0,200,0
"219","Butte",10008,2022,8,"Cx tarsalis",1,2,1,87,11.4942528735632
"220","Butte",10008,2023,5,"Cx tarsalis",1,1,0,38,0
"221","Butte",10008,2023,6,"Cx tarsalis",1,4,0,200,0
"222","Butte",10008,2023,7,"Cx tarsalis",1,4,0,200,0
"223","Butte",10008,2023,8,"Cx tarsalis",1,5,5,250,20
"224","Butte",10008,2023,9,"Cx tarsalis",1,1,0,18,0
"225","Butte",10009,2017,9,"Cx tarsalis",1,1,0,40,0
"226","Butte",10009,2021,7,"Cx tarsalis",1,3,0,150,0
"227","Butte",10010,2005,9,"Cx tarsalis",1,1,0,50,0
"228","Butte",10010,2008,7,"Cx tarsalis",1,1,0,14,0
"229","Butte",10010,2010,7,"Cx tarsalis",1,5,0,250,0
"230","Butte",10010,2010,9,"Cx tarsalis",1,2,1,100,10
"231","Butte",10010,2011,7,"Cx tarsalis",1,10,0,500,0
"232","Butte",10010,2011,9,"Cx tarsalis",1,3,0,88,0
"233","Butte",10010,2012,7,"Cx tarsalis",1,6,0,300,0
"234","Butte",10010,2013,7,"Cx tarsalis",1,3,0,150,0
"235","Butte",10010,2013,8,"Cx tarsalis",1,2,0,85,0
"236","Butte",10010,2014,6,"Cx tarsalis",1,3,0,150,0
"237","Butte",10010,2014,7,"Cx tarsalis",1,1,1,50,20
"238","Butte",10010,2015,6,"Cx tarsalis",1,2,0,100,0
"239","Butte",10010,2015,7,"Cx tarsalis",1,3,2,150,13.3333333333333
"240","Butte",10010,2015,8,"Cx tarsalis",1,3,2,150,13.3333333333333
"241","Butte",10010,2015,9,"Cx tarsalis",1,2,0,31,0
"242","Butte",10010,2015,10,"Cx tarsalis",1,1,0,28,0
"243","Butte",10010,2016,6,"Cx tarsalis",2,7,0,350,0
"244","Butte",10010,2016,7,"Cx tarsalis",2,6,3,300,10
"245","Butte",10010,2016,8,"Cx tarsalis",2,6,1,295,3.38983050847458
"246","Butte",10010,2016,9,"Cx tarsalis",2,3,0,135,0
"247","Butte",10010,2016,10,"Cx tarsalis",1,1,0,33,0
"248","Butte",10010,2017,6,"Cx tarsalis",1,7,0,350,0
"249","Butte",10010,2017,7,"Cx tarsalis",2,12,2,600,3.33333333333333
"250","Butte",10010,2017,8,"Cx tarsalis",2,4,2,175,11.4285714285714
"251","Butte",10010,2017,9,"Cx tarsalis",1,1,0,25,0
"252","Butte",10010,2018,6,"Cx tarsalis",2,5,0,250,0
"253","Butte",10010,2018,7,"Cx tarsalis",1,4,0,200,0
"254","Butte",10010,2018,8,"Cx tarsalis",1,5,2,223,8.96860986547085
"255","Butte",10010,2018,9,"Cx tarsalis",1,1,0,50,0
"256","Butte",10010,2019,6,"Cx tarsalis",3,8,0,400,0
"257","Butte",10010,2019,7,"Cx tarsalis",2,8,1,400,2.5
"258","Butte",10010,2019,8,"Cx tarsalis",1,3,1,150,6.66666666666667
"259","Butte",10010,2019,9,"Cx tarsalis",2,4,0,154,0
"260","Butte",10010,2020,6,"Cx tarsalis",1,5,0,231,0
"261","Butte",10010,2020,7,"Cx tarsalis",2,8,0,400,0
"262","Butte",10010,2020,8,"Cx tarsalis",2,3,0,150,0
"263","Butte",10010,2020,9,"Cx tarsalis",1,2,0,90,0
"264","Butte",10010,2021,6,"Cx tarsalis",1,4,0,200,0
"265","Butte",10010,2021,7,"Cx tarsalis",1,8,3,400,7.5
"266","Butte",10010,2021,8,"Cx tarsalis",1,2,2,100,20
"267","Butte",10010,2021,9,"Cx tarsalis",1,1,0,50,0
"268","Butte",10010,2021,10,"Cx tarsalis",1,1,0,30,0
"269","Butte",10010,2022,6,"Cx tarsalis",1,8,0,400,0
"270","Butte",10010,2022,7,"Cx tarsalis",1,2,0,100,0
"271","Butte",10010,2022,8,"Cx tarsalis",1,5,2,248,8.06451612903226
"272","Butte",10010,2023,6,"Cx tarsalis",1,3,0,150,0
"273","Butte",10010,2023,7,"Cx tarsalis",1,5,0,250,0
"274","Butte",10010,2023,9,"Cx tarsalis",1,1,0,24,0
"275","Butte",10011,2012,9,"Cx tarsalis",1,1,1,50,20
"276","Butte",10011,2013,8,"Cx tarsalis",1,2,0,100,0
"277","Butte",10011,2014,7,"Cx tarsalis",1,5,1,250,4
"278","Butte",10011,2015,6,"Cx tarsalis",1,4,0,200,0
"279","Butte",10011,2015,7,"Cx tarsalis",1,4,3,200,15
"280","Butte",10011,2015,8,"Cx tarsalis",1,3,0,148,0
"281","Butte",10011,2016,6,"Cx tarsalis",1,4,0,200,0
"282","Butte",10011,2016,7,"Cx tarsalis",1,3,1,150,6.66666666666667
"283","Butte",10011,2016,8,"Cx tarsalis",1,3,0,150,0
"284","Butte",10011,2016,9,"Cx tarsalis",1,3,0,146,0
"285","Butte",10011,2017,6,"Cx tarsalis",1,5,0,250,0
"286","Butte",10011,2017,7,"Cx tarsalis",1,4,2,200,10
"287","Butte",10011,2017,9,"Cx tarsalis",1,1,0,21,0
"288","Butte",10011,2018,6,"Cx tarsalis",1,1,0,45,0
"289","Butte",10011,2018,7,"Cx tarsalis",1,8,0,400,0
"290","Butte",10011,2018,9,"Cx tarsalis",1,1,0,18,0
"291","Butte",10011,2019,6,"Cx tarsalis",1,3,0,150,0
"292","Butte",10011,2019,7,"Cx tarsalis",1,8,0,400,0
"293","Butte",10011,2019,8,"Cx tarsalis",1,1,0,32,0
"294","Butte",10011,2019,9,"Cx tarsalis",1,1,0,40,0
"295","Butte",10011,2020,6,"Cx tarsalis",1,6,0,300,0
"296","Butte",10011,2020,7,"Cx tarsalis",1,4,0,200,0
"297","Butte",10011,2020,9,"Cx tarsalis",1,2,0,84,0
"298","Butte",10011,2021,6,"Cx tarsalis",1,4,0,200,0
"299","Butte",10011,2021,7,"Cx tarsalis",1,8,5,400,12.5
"300","Butte",10011,2021,8,"Cx tarsalis",1,2,0,100,0
"301","Butte",10011,2021,9,"Cx tarsalis",1,1,0,50,0
"302","Butte",10011,2022,6,"Cx tarsalis",1,6,0,274,0
"303","Butte",10011,2022,7,"Cx tarsalis",1,4,1,200,5
"304","Butte",10011,2022,8,"Cx tarsalis",1,2,1,98,10.2040816326531
"305","Butte",10011,2022,9,"Cx tarsalis",1,1,0,15,0
"306","Butte",10011,2022,10,"Cx tarsalis",1,1,0,11,0
"307","Butte",10011,2023,6,"Cx tarsalis",1,4,0,200,0
"308","Butte",10011,2023,7,"Cx tarsalis",1,8,1,400,2.5
"309","Butte",10011,2023,9,"Cx tarsalis",1,2,1,66,15.1515151515152
"310","Butte",10012,2005,10,"Cx tarsalis",1,1,0,50,0
"311","Butte",10012,2009,8,"Cx tarsalis",1,3,2,150,13.3333333333333
"312","Butte",10012,2010,7,"Cx tarsalis",1,2,0,100,0
"313","Butte",10012,2010,8,"Cx tarsalis",1,2,0,100,0
"314","Butte",10012,2010,9,"Cx tarsalis",1,5,0,250,0
"315","Butte",10012,2011,6,"Cx tarsalis",1,1,0,50,0
"316","Butte",10012,2011,7,"Cx tarsalis",1,1,0,50,0
"317","Butte",10012,2011,9,"Cx tarsalis",1,2,0,100,0
"318","Butte",10012,2012,6,"Cx tarsalis",1,1,0,50,0
"319","Butte",10012,2012,7,"Cx tarsalis",1,4,0,200,0
"320","Butte",10012,2012,8,"Cx tarsalis",1,4,1,200,5
"321","Butte",10012,2012,9,"Cx tarsalis",1,3,1,150,6.66666666666667
"322","Butte",10012,2013,7,"Cx tarsalis",1,5,0,250,0
"323","Butte",10012,2013,8,"Cx tarsalis",1,4,1,200,5
"324","Butte",10012,2013,9,"Cx tarsalis",1,1,0,50,0
"325","Butte",10012,2014,6,"Cx tarsalis",1,1,0,22,0
"326","Butte",10012,2014,8,"Cx tarsalis",1,2,2,100,20
"327","Butte",10012,2014,10,"Cx tarsalis",1,1,0,50,0
"328","Butte",10012,2015,5,"Cx tarsalis",1,1,0,17,0
"329","Butte",10012,2015,6,"Cx tarsalis",1,4,0,200,0
"330","Butte",10012,2015,7,"Cx tarsalis",1,4,3,200,15
"331","Butte",10012,2015,8,"Cx tarsalis",1,2,1,100,10
"332","Butte",10012,2015,9,"Cx tarsalis",1,4,0,200,0
"333","Butte",10012,2015,10,"Cx tarsalis",1,1,0,38,0
"334","Butte",10012,2016,6,"Cx tarsalis",1,1,0,50,0
"335","Butte",10012,2016,7,"Cx tarsalis",1,6,0,300,0
"336","Butte",10012,2016,8,"Cx tarsalis",1,2,2,90,22.2222222222222
"337","Butte",10012,2016,9,"Cx tarsalis",1,1,0,15,0
"338","Butte",10012,2017,6,"Cx tarsalis",1,2,0,94,0
"339","Butte",10012,2017,7,"Cx tarsalis",1,4,0,200,0
"340","Butte",10012,2017,8,"Cx tarsalis",1,1,0,50,0
"341","Butte",10012,2017,9,"Cx tarsalis",1,2,0,71,0
"342","Butte",10012,2018,5,"Cx tarsalis",1,1,0,32,0
"343","Butte",10012,2018,7,"Cx tarsalis",1,5,1,250,4
"344","Butte",10012,2018,8,"Cx tarsalis",1,3,0,150,0
"345","Butte",10012,2019,6,"Cx tarsalis",1,1,0,21,0
"346","Butte",10012,2019,7,"Cx tarsalis",1,2,0,100,0
"347","Butte",10012,2019,8,"Cx tarsalis",1,7,2,330,6.06060606060606
"348","Butte",10012,2019,9,"Cx tarsalis",1,2,0,82,0
"349","Butte",10012,2020,6,"Cx tarsalis",1,4,0,200,0
"350","Butte",10012,2020,7,"Cx tarsalis",1,6,0,295,0
"351","Butte",10012,2020,9,"Cx tarsalis",1,7,0,340,0
"352","Butte",10012,2021,7,"Cx tarsalis",1,3,0,129,0
"353","Butte",10012,2022,6,"Cx tarsalis",1,2,0,100,0
"354","Butte",10012,2022,7,"Cx tarsalis",1,7,0,344,0
"355","Butte",10012,2022,8,"Cx tarsalis",1,1,0,31,0
"356","Butte",10012,2022,9,"Cx tarsalis",1,1,0,50,0
"357","Butte",10012,2023,5,"Cx tarsalis",1,1,0,22,0
"358","Butte",10012,2023,6,"Cx tarsalis",1,4,0,200,0
"359","Butte",10012,2023,7,"Cx tarsalis",1,8,2,400,5
"360","Butte",10012,2023,8,"Cx tarsalis",1,2,2,77,25.974025974026
"361","Butte",10012,2023,9,"Cx tarsalis",1,6,0,247,0
"362","Butte",10012,2023,10,"Cx tarsalis",1,1,0,24,0
"363","Butte",10013,2021,6,"Cx tarsalis",1,1,0,50,0
"364","Butte",10014,2019,10,"Cx tarsalis",1,4,0,200,0
"365","Butte",10014,2021,5,"Cx tarsalis",1,4,0,200,0
"366","Butte",10014,2021,6,"Cx tarsalis",1,4,0,200,0
"367","Butte",10014,2021,8,"Cx tarsalis",1,1,1,50,20
"368","Butte",10014,2021,9,"Cx tarsalis",1,2,0,100,0
"369","Butte",10014,2021,10,"Cx tarsalis",1,3,0,150,0
"370","Butte",10014,2022,6,"Cx tarsalis",1,6,0,300,0
"371","Butte",10014,2022,7,"Cx tarsalis",1,4,0,200,0
"372","Butte",10014,2023,5,"Cx tarsalis",1,1,0,24,0
"373","Butte",10014,2023,6,"Cx tarsalis",1,4,0,200,0
"374","Butte",10017,2008,8,"Cx tarsalis",1,1,0,12,0
"375","Butte",10017,2009,5,"Cx tarsalis",1,1,0,7,0
"376","Butte",10017,2009,6,"Cx tarsalis",1,2,0,100,0
"377","Butte",10017,2009,9,"Cx tarsalis",1,1,0,20,0
"378","Butte",10017,2010,8,"Cx tarsalis",2,5,0,250,0
"379","Butte",10017,2010,9,"Cx tarsalis",2,8,0,400,0
"380","Butte",10017,2011,8,"Cx tarsalis",1,2,0,100,0
"381","Butte",10017,2011,9,"Cx tarsalis",1,2,0,100,0
"382","Butte",10017,2012,7,"Cx tarsalis",1,1,0,22,0
"383","Butte",10017,2012,8,"Cx tarsalis",1,2,0,100,0
"384","Butte",10017,2012,9,"Cx tarsalis",1,4,1,200,5
"385","Butte",10017,2013,7,"Cx tarsalis",2,6,0,300,0
"386","Butte",10017,2013,8,"Cx tarsalis",1,2,0,100,0
"387","Butte",10017,2013,9,"Cx tarsalis",1,1,0,50,0
"388","Butte",10017,2014,5,"Cx tarsalis",1,1,0,42,0
"389","Butte",10017,2014,7,"Cx tarsalis",1,1,1,40,25
